Timestamp	Scenario	ECT	domContentLoaded	domComplete
1532867792543	 /lazy-loading-with-intersection-observer-api/	 2g	2098,20000000764	45589,0000000072
1532867842461	 /lazy-loading-with-intersection-observer-api/	 2g	2207,09999999963	45738,6999999872
1532867892326	 /lazy-loading-with-intersection-observer-api/	 2g	2170,89999999735	45645,6999999937
1532867942200	 /lazy-loading-with-intersection-observer-api/	 2g	2224,40000000643	45737,0999999985
1532867992065	 /lazy-loading-with-intersection-observer-api/	 2g	2197,09999999031	45715,5999999959
1532868041863	 /lazy-loading-with-intersection-observer-api/	 2g	2116,00000000908	45614,6000000008
1532868091744	 /lazy-loading-with-intersection-observer-api/	 2g	2188,20000000414	45692,0999999857
1532868560610	 /lazy-loading-with-intersection-observer-api/	 slow-2g	2606,89999998431	419206,999999995
1532868984544	 /lazy-loading-with-intersection-observer-api/	 slow-2g	2631,0999999987	419234,899999981
1532869408464	 /lazy-loading-with-intersection-observer-api/	 slow-2g	2592,99999999348	419188,499999989
1532869832393	 /lazy-loading-with-intersection-observer-api/	 slow-2g	2613,29999999725	419211,4
1532869881197	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	247,800000011921	627,800000016578
1532869881865	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	261,200000008102	625,800000008894
1532869882707	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	297,49999998603	785,199999983888
1532869883422	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	229,699999996228	633,99999999092
1532869884077	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	219,899999996414	577,599999989616
1532869884872	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	272,90000001085	701,100000005681
1532869885671	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	240,299999975832	621,299999998882
1532869886426	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	293,800000014016	668,200000014622
1532869887310	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	300,599999987753	707,999999984168
1532869888235	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	302,800000004936	841,799999994691
1532869889039	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	225,500000000466	755,300000018906
1532869889771	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	273,400000005495	656,90000000177
1532869890376	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	171,80000001099	549,300000013318
1532869890937	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	294,900000008056	526,899999997113
1532869891605	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	243,300000001909	587,300000013784
1532869892240	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	190,499999996973	573,000000003958
1532869892957	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	225,500000000466	646,399999997811
1532869893549	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	230,400000000373	559,399999998277
1532869894212	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	229,499999986729	588,599999988219
1532869894918	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	233,000000007451	643,000000010943
1532869895492	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	182,299999985844	502,399999997579
1532869896192	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	221,199999999953	618,300000001909
1532869896844	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	216,699999989942	620,499999989988
1532869897600	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	224,699999991572	714,299999992363
1532869898226	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	212,700000003679	554,60000000312
1532869898872	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	203,39999999851	572,899999999208
1532869899490	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	199,999999982538	500,099999975646
1532869900134	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	234,499999991385	579,499999992549
1532869900786	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	209,30000001681	588,099999993574
1532869901387	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	232,900000002701	566,200000001118
1532869902102	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	250,399999989895	638,299999991432
1532869902777	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	236,199999984819	590,800000005402
1532869903453	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	235,100000019884	626,600000017788
1532869904109	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	207,800000003772	573,000000003958
1532869904674	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	184,899999992922	495,900000008987
1532869905298	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	223,900000011781	526,300000026822
1532869905930	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	202,699999994365	561,599999986356
1532869906708	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	239,099999977043	714,299999992363
1532869907251	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	209,000000002561	462,200000009034
1532869907757	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	219,500000006519	448,700000008103
1532869908380	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	195,900000020629	534,800000023097
1532869909105	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	240,799999999581	644,399999990128
1532869909884	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	301,899999991292	695,29999999213
1532869910713	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	248,300000006566	774,100000009639
1532869911447	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	222,100000013597	647,599999996601
1532869912166	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	266,8999999878	631,899999978486
1532869913020	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	232,400000008056	706,500000000233
1532869913703	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	292,600000015227	635,900000022957
1532869914343	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	188,29999997979	587,599999998929
1532869915086	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	277,499999996508	673,300000024028
1532869915816	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	256,599999993341	642,599999991944
1532869916458	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	204,800000006799	557,700000004843
1532869917266	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	320,29999999213	731,499999994412
1532869917992	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	235,799999994924	641,600000002654
1532869918786	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	305,400000012014	751,400000008289
1532869919424	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	214,999999996508	541,100000002189
1532869920119	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	220,200000010664	592,999999993481
1532869920821	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	211,29999999539	628,399999986868
1532869921645	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	266,00000000326	698,999999993248
1532869922318	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	217,499999998836	548,300000024028
1532869923066	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	263,299999991432	655,200000008335
1532869923694	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	197,899999999208	541,900000011083
1532869924455	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	247,799999982817	655,399999988731
1532869925180	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	283,500000019558	689,000000013039
1532869925874	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	254,600000014761	603,399999992689
1532869926521	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	235,500000009779	531,90000000177
1532869927274	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	225,899999990361	637,799999996787
1532869928054	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	246,200000023236	694,300000002841
1532869929078	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	244,700000010198	851,09999999986
1532869929836	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	255,699999979697	686,399999976857
1532869930704	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	249,10000001546	776,000000012573
1532869931458	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	243,300000001909	634,799999999814
1532869932124	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	231,899999984307	625,299999985145
1532869932926	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	233,500000002095	679,39999999362
1532869933664	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	253,499999991618	665,399999998044
1532869934299	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	227,29999999865	600,100000010571
1532869935200	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	285,300000017742	817,399999999907
1532869935987	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	234,800000005634	696,800000005169
1532869936764	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	244,999999995343	713,300000003073
1532869937441	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	233,199999987846	601,299999980256
1532869938078	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	179,49999999837	566,800000000512
1532869938801	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	260,800000018207	664,700000023004
1532869939473	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	226,20000000461	616,89999999362
1532869940183	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	304,000000003725	672,500000015134
1532869940883	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	211,40000000014	603,000000002794
1532869941605	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	214,600000006612	589,300000021467
1532869942236	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	207,200000004377	544,599999993807
1532869942866	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	157,199999986915	547,39999998128
1532869943585	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	166,999999986729	555,200000002515
1532869944277	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	204,800000006799	620,300000009593
1532869944982	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	304,800000012619	609,20000000624
1532869945633	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	171,399999991991	555,400000012014
1532869946441	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	289,099999994505	712,39999998943
1532869947156	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	257,599999982631	674,999999988359
1532869947965	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	269,100000004983	714,300000021467
1532869948699	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	188,300000008894	647,90000001085
1532869949360	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	222,200000018347	583,200000022771
1532869949972	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	224,499999982072	506,799999973737
1532869950776	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	315,100000007078	722,000000008848
1532869951485	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	205,699999991339	601,399999985006
1532869952217	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	222,999999998137	649,79999998468
1532869952904	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	217,600000003586	613,099999987753
1532869953627	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	227,09999998915	594,899999996414
1532869954273	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	209,200000012061	603,999999992084
1532869954916	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	159,199999994598	575,099999987287
1532869955598	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	221,600000018952	607,199999998556
1532869956261	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	210,800000000745	594,799999991665
1532869957026	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	327,799999999115	713,199999998324
1532869957747	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	225,700000009965	626,199999998789
1532869958484	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	240,200000000186	653,300000005402
1532869959186	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	241,500000003725	572,199999995064
1532869959864	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	209,800000011455	596,300000004703
1532869960667	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	257,700000016484	727,000000013504
1532869961355	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	255,200000014156	647,90000001085
1532869962004	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	236,200000013923	610,800000024028
1532869962865	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	287,000000011176	686,40000000596
1532869963577	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	232,399999978952	627,599999977974
1532869964352	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	252,300000021933	728,100000007544
1532869965155	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	295,500000007451	718,900000007125
1532869965848	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	211,100000014994	618,699999991804
1532869966719	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	223,300000012387	759,100000024773
1532869967474	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	265,099999989616	659,299999999348
1532869968177	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	235,799999994924	610,700000019278
1532869968925	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	224,900000001071	670,899999997346
1532869969584	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	214,600000006612	617,500000022119
1532869970437	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	313,699999998789	790,199999988545
1532869971259	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	292,599999986123	704,599999997299
1532869971891	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	149,700000009034	548,299999994924
1532869972692	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	246,100000018487	736,600000003818
1532869973425	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	238,400000002002	674,700000003213
1532869974028	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	192,999999999302	573,600000003353
1532869974751	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	218,499999988126	641,6999999783
1532869975408	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	243,000000016764	493,09999999241
1532869976081	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	191,900000005262	578,50000000326
1532869976733	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	165,69999998319	593,20000000298
1532869977507	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	244,099999981699	668,899999989662
1532869978229	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	214,700000011362	642,900000006193
1532869978878	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	199,200000002747	570,300000021234
1532869979636	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	213,599999988219	680,200000002515
1532869980272	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	214,800000016112	556,299999996554
1532869981111	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	248,499999986961	732,099999993807
1532869981693	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	114,600000000792	539,300000004005
1532869982425	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	248,200000001816	662,80000002007
1532869983148	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	247,600000002421	640,500000008615
1532869983722	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	213,099999993574	483,000000007451
1532869984462	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	196,100000001024	630,499999999302
1532869985202	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	271,000000007916	662,70000001532
1532869985867	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	200,000000011642	574,800000002142
1532869986595	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	206,800000014482	615,300000004936
1532869987319	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	228,300000017043	650,300000008429
1532869988017	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	208,899999997811	610,899999999674
1532869988732	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	220,899999985704	639,699999999721
1532869989473	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	214,200000016717	596,300000004703
1532869990158	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	255,999999993946	644,100000004983
1532869990855	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	209,800000011455	600,30000002007
1532869991608	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	235,400000005029	655,70000000298
1532869992247	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	233,99999999674	550,900000002002
1532869993008	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	268,200000020443	681,400000001304
1532869993647	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	191,200000001118	556,500000006054
1532869994159	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	234,400000015739	437,800000014249
1532869994964	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	316,899999976158	697,39999997546
1532869995626	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	252,300000021933	625,599999999395
1532869996292	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	207,199999975273	600,699999980861
1532869997011	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	254,499999980908	633,69999997667
1532869997800	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	244,799999985844	620,200000004843
1532869998449	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	207,800000003772	582,599999994272
1532869999160	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	266,200000012759	622,600000002421
1532869999783	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	232,900000002701	521,80000001681
1532870000462	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	224,199999996927	603,899999987334
1532870001235	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	252,500000002328	689,799999992829
1532870001953	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	202,199999999721	634,699999995064
1532870002654	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	203,50000000326	617,800000007264
1532870003249	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	182,600000000093	502,600000007078
1532870003920	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	211,899999994785	575,599999981932
1532870004622	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	243,8999999722	652,699999976903
1532870005300	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	226,399999985006	585,800000000745
1532870006010	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	219,699999986915	622,600000002421
1532870006754	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	305,699999997159	696,400000015274
1532870007430	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	190,100000007078	616,30000002333
1532870008169	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	245,900000008987	634,500000014668
1532870008809	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	197,099999990314	568,700000003446
1532870009427	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	202,099999994971	538,099999976112
1532870010101	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	243,200000026263	555,400000012014
1532870010822	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	222,999999998137	632,79999999213
1532870011537	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	265,299999999115	655,399999988731
1532870012256	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	210,599999991246	635,100000014063
1532870013009	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	223,200000007637	674,200000008568
1532870013674	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	203,100000013364	591,600000014296
1532870014436	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	231,100000004517	660,100000008242
1532870015199	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	248,099999997066	682,700000004843
1532870015883	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	255,100000009406	603,700000006938
1532870016621	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	277,300000016112	630,200000014156
1532870017207	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	193,799999979092	471,699999994598
1532870017867	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	232,000000018161	601,30000000936
1532870018600	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	254,199999995762	644,800000009127
1532870019398	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	244,500000000698	675,699999992503
1532870020038	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	206,300000019837	559,100000013132
1532870020780	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	264,699999999721	644,900000013877
1532870021428	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	242,89999998291	606,999999989057
1532870022245	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	239,999999990687	671,000000002096
1532870022969	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	215,299999981653	644,599999999628
1532870023719	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	226,699999999255	616,700000013225
1532870024452	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	222,899999993388	654,500000004191
1532870025124	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	281,199999997625	597,600000008242
1532870025793	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	209,000000002561	581,300000019837
1532870026662	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	339,899999991758	779,699999984587
1532870027379	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	238,199999992503	624,799999990501
1532870028082	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	225,799999985611	626,400000008289
1532870028780	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	193,999999988591	625,099999975646
1532870029567	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	218,09999999823	610,19999999553
1532870030209	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	243,499999982305	609,10000000149
1532870031084	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	271,500000002561	820,29999999213
1532870031937	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	323,999999993248	778,499999985797
1532870032753	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	255,000000004657	720,000000001164
1532870033664	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	269,200000009732	809,600000007777
1532870034313	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	203,000000008615	571,700000000419
1532870035119	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	326,600000000326	717,799999983981
1532870035777	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	239,999999990687	603,399999992689
1532870036507	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	178,70000001858	633,399999991525
1532870037362	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	298,299999994924	777,800000010757
1532870038082	 /lazy-loading-with-intersection-observer-api-and-ect/	 3g	292,799999995623	616,800000017975
1532870038723	 /lazy-loading-with-intersection-observer-api-and-ect/	 3g	249,20000002021	565,900000015972
1532870039359	 /lazy-loading-with-intersection-observer-api-and-ect/	 3g	236,399999994319	538,499999995111
1532870039918	 /lazy-loading-with-intersection-observer-api-and-ect/	 3g	220,100000005914	521,999999997206
1532870040519	 /lazy-loading-with-intersection-observer-api-and-ect/	 3g	228,999999992084	545,099999988452
1532870041194	 /lazy-loading-with-intersection-observer-api-and-ect/	 3g	295,299999997951	628,900000010617
1532870041748	 /lazy-loading-with-intersection-observer-api-and-ect/	 3g	277,399999991758	500,599999999395
1532870042288	 /lazy-loading-with-intersection-observer-api-and-ect/	 3g	210,900000005495	497,000000003027
1532870042884	 /lazy-loading-with-intersection-observer-api-and-ect/	 3g	250,599999999395	541,999999986729
1532870043477	 /lazy-loading-with-intersection-observer-api-and-ect/	 3g	258,700000005774	549,400000018068
1532870044356	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	260,000000009313	692,100000014761
1532870045237	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	184,799999988172	785,000000003492
1532870045986	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	239,499999996042	579,599999997299
1532870046801	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	247,899999987567	708,799999993062
1532870047758	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	237,999999983003	839,899999991758
1532870049014	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	321,200000005774	935,399999987567
1532870050057	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	281,90000000177	958,900000026915
1532870050850	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	291,999999986729	739,899999985937
1532870051611	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	197,299999999814	689,49999997858
1532870052456	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	332,800000003772	790,299999993295
1532870053297	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	370,699999999488	793,200000014622
1532870053856	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	199,200000002747	459,799999982351
1532870054690	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	244,999999995343	731,500000023516
1532870055468	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	285,200000012992	733,399999997346
1532870056206	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	244,600000005448	655,200000008335
1532870056895	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	233,1000000122	644,200000009732
1532870057634	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	217,999999993481	639,200000005076
1532870058372	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	215,799999976298	654,399999999441
1532870059503	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	371,500000008382	1020,59999998892
1532870060047	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	141,099999978906	418,499999999767
1532870061089	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	294,499999989057	855,899999995017
1532870061973	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	268,000000010943	807,100000005448
1532870062997	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	232,700000022305	943,400000018301
1532870063996	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	260,600000008708	816,800000000512
1532870064903	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	264,399999985471	695,999999996275
1532870065882	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	232,000000018161	860,500000009779
1532870066695	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	204,599999997299	716,699999989942
1532870067758	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	358,399999997346	938,099999999395
1532870068673	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	272,500000020955	862,500000017462
1532870069850	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	269,800000009127	923,500000004424
1532870070917	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	313,59999999404	935,599999997066
1532870071781	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	267,499999987194	785,899999988033
1532870072641	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	244,099999981699	793,499999999767
1532870073566	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	195,899999991525	643,699999985984
1532870074661	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	311,199999996461	906,300000002375
1532870075727	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	251,399999979185	897,999999986496
1532870076607	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	303,299999999581	772,399999987101
1532870077166	 /lazy-loading-with-intersection-observer-api-and-ect/	 4g	109,700000000885	517,599999991944
